artist.name,tag,tag_freq
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Four Tet,electronic,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Kurt Vile,seen live,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Tame Impala,Psychedelic Rock,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Solange,rnb,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Girls,Lo-Fi,100
Burial,dubstep,100
Burial,dubstep,100
Burial,dubstep,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Chance the Rapper,Hip-Hop,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
Jessica Pratt,folk,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
HAIM,indie,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Rae Sremmurd,Hip-Hop,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Jenny Hval,experimental,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Caribou,electronic,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Joyce Manor,pop punk,100
Joyce Manor,punk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Bon Iver,folk,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Tirzah,rnb,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Vampire Weekend,indie,100
Jai Paul,experimental,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
Low,slowcore,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
The War On Drugs,indie rock,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Todd Terje,space disco,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Bad Bunny,trap,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Ariana Grande,pop,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Chromatics,electronic,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Jeremih,rnb,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Helado Negro,experimental,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
Waxahatchee,singer-songwriter,100
